INFO    2022-12-01 19:48:08,711 [http-nio-8080-exec-1] com.integrador.clinica.controller.OdontologoController  - Creando Odontologo: Jimena Simanca
INFO    2022-12-03 09:08:09,483 [http-nio-8080-exec-1] com.integrador.clinica.controller.OdontologoController  - Creando Odontologo: Ale Vedoya
INFO    2022-12-03 09:08:13,268 [http-nio-8080-exec-2] com.integrador.clinica.controller.OdontologoController  - Creando Odontologo: Gisell Roldan
INFO    2022-12-03 09:08:16,491 [http-nio-8080-exec-3] com.integrador.clinica.controller.OdontologoController  - Creando Odontologo: Jimena Simanca
INFO    2022-12-03 09:08:19,820 [http-nio-8080-exec-4] com.integrador.clinica.controller.OdontologoController  - se encontraron 3 odontologos
INFO    2022-12-03 09:08:35,353 [http-nio-8080-exec-5] com.integrador.clinica.controller.OdontologoController  - Se encontró el odontologo Ale Vedoya
INFO    2022-12-03 09:08:47,077 [http-nio-8080-exec-6] com.integrador.clinica.controller.OdontologoController  - Se actualizó el odontologo con el id 1
INFO    2022-12-03 09:08:52,507 [http-nio-8080-exec-7] com.integrador.clinica.controller.OdontologoController  - se encontraron 3 odontologos
INFO    2022-12-03 09:29:38,709 [http-nio-8080-exec-1] com.integrador.clinica.controller.OdontologoController  - Creando Odontologo: Jimena Simanca
INFO    2022-12-03 09:29:40,935 [http-nio-8080-exec-2] com.integrador.clinica.controller.OdontologoController  - Creando Odontologo: Ale Vedoya
INFO    2022-12-03 09:29:43,350 [http-nio-8080-exec-3] com.integrador.clinica.controller.OdontologoController  - Creando Odontologo: Gisell Roldan
INFO    2022-12-03 09:29:46,290 [http-nio-8080-exec-4] com.integrador.clinica.controller.OdontologoController  - se encontraron 3 odontologos
INFO    2022-12-03 09:29:55,642 [http-nio-8080-exec-5] com.integrador.clinica.controller.OdontologoController  - Se actualizó el odontologo con el id 3
INFO    2022-12-03 09:30:02,939 [http-nio-8080-exec-6] com.integrador.clinica.controller.OdontologoController  - se encontraron 3 odontologos
INFO    2022-12-03 10:01:57,442 [http-nio-8080-exec-1] com.integrador.clinica.controller.OdontologoController  - Creando Odontologo: Gisell Roldan
INFO    2022-12-03 10:17:25,408 [http-nio-8080-exec-2] com.integrador.clinica.controller.OdontologoController  - Creando Odontologo: Jimena Simanca
INFO    2022-12-03 10:21:28,416 [http-nio-8080-exec-1] com.integrador.clinica.controller.OdontologoController  - Creando Odontologo: Gisell Roldan
INFO    2022-12-03 11:07:03,470 [http-nio-8080-exec-1] com.integrador.clinica.controller.OdontologoController  - Creando Odontologo: Ale Vedoya
INFO    2022-12-03 11:07:05,307 [http-nio-8080-exec-2] com.integrador.clinica.controller.OdontologoController  - Creando Odontologo: Jimena Simanca
INFO    2022-12-03 11:07:07,475 [http-nio-8080-exec-3] com.integrador.clinica.controller.OdontologoController  - Creando Odontologo: Gisell Roldan
INFO    2022-12-03 11:07:09,932 [http-nio-8080-exec-4] com.integrador.clinica.controller.OdontologoController  - se encontraron 3 odontologos
ERROR   2022-12-03 11:07:15,784 [http-nio-8080-exec-5] com.integrador.clinica.exceptions.ResourceNotFoundException  - No se encontró el odontólogo
ERROR   2022-12-03 11:07:15,786 [http-nio-8080-exec-5] com.integrador.clinica.exceptions.GlobalExceptions  - No se encontró el odontólogo
INFO    2022-12-03 11:11:33,918 [http-nio-8080-exec-1] com.integrador.clinica.controller.OdontologoController  - Creando Odontologo: Gisell Roldan
INFO    2022-12-03 11:11:35,940 [http-nio-8080-exec-2] com.integrador.clinica.controller.OdontologoController  - Creando Odontologo: Ale Vedoya
ERROR   2022-12-03 11:11:39,839 [http-nio-8080-exec-3] com.integrador.clinica.exceptions.ResourceNotFoundException  - No se encontró el odontólogo con el id 10
INFO    2022-12-03 11:13:04,797 [http-nio-8080-exec-1] com.integrador.clinica.exceptions.ResourceNoContentException  - La lista de odontólogos está vacía
INFO    2022-12-03 13:59:29,675 [http-nio-8080-exec-1] com.integrador.clinica.controller.OdontologoController  - Creando Odontologo: Ale Vedoya
INFO    2022-12-03 13:59:36,529 [http-nio-8080-exec-2] com.integrador.clinica.controller.OdontologoController  - se encontraron 1 odontologos
INFO    2022-12-03 13:59:55,782 [http-nio-8080-exec-3] com.integrador.clinica.controller.OdontologoController  - Se actualizó el odontologo con el id 1
INFO    2022-12-03 14:00:00,336 [http-nio-8080-exec-4] com.integrador.clinica.controller.OdontologoController  - se encontraron 1 odontologos
INFO    2022-12-03 19:28:28,604 [http-nio-8080-exec-1] com.integrador.clinica.controller.OdontologoController  - Creando Odontologo: Jimena Simanca
INFO    2022-12-03 19:28:31,330 [http-nio-8080-exec-2] com.integrador.clinica.controller.OdontologoController  - Creando Odontologo: Ale Vedoya
INFO    2022-12-03 19:28:33,819 [http-nio-8080-exec-3] com.integrador.clinica.controller.OdontologoController  - Creando Odontologo: Gisell Roldan
INFO    2022-12-03 19:28:36,418 [http-nio-8080-exec-4] com.integrador.clinica.controller.OdontologoController  - se encontraron 3 odontologos
INFO    2022-12-03 19:28:45,549 [http-nio-8080-exec-5] com.integrador.clinica.controller.OdontologoController  - se encontraron 3 odontologos
INFO    2022-12-03 19:28:52,354 [http-nio-8080-exec-6] com.integrador.clinica.controller.OdontologoController  - Se actualizó el odontologo con el id 1
INFO    2022-12-03 19:34:02,142 [http-nio-8080-exec-1] com.integrador.clinica.controller.OdontologoController  - Creando Odontologo: Jimena Simanca
INFO    2022-12-03 19:34:05,482 [http-nio-8080-exec-2] com.integrador.clinica.controller.OdontologoController  - se encontraron 1 odontologos
INFO    2022-12-03 19:34:08,626 [http-nio-8080-exec-3] com.integrador.clinica.controller.OdontologoController  - Se actualizó el odontologo con el id 1
INFO    2022-12-03 19:35:41,772 [http-nio-8080-exec-1] com.integrador.clinica.controller.OdontologoController  - Creando Odontologo: Jimena Simanca
INFO    2022-12-03 19:35:44,612 [http-nio-8080-exec-3] com.integrador.clinica.controller.OdontologoController  - se encontraron 1 odontologos
INFO    2022-12-03 19:35:47,880 [http-nio-8080-exec-2] com.integrador.clinica.controller.OdontologoController  - Se actualizó el odontologo con el id 1
INFO    2022-12-03 19:35:57,435 [http-nio-8080-exec-4] com.integrador.clinica.controller.OdontologoController  - se encontraron 1 odontologos
INFO    2022-12-03 19:37:01,272 [http-nio-8080-exec-1] com.integrador.clinica.controller.OdontologoController  - Creando Odontologo: Jimena Simanca
INFO    2022-12-03 19:37:04,486 [http-nio-8080-exec-2] com.integrador.clinica.controller.OdontologoController  - Se actualizó el odontologo con el id 1
INFO    2022-12-03 19:37:09,673 [http-nio-8080-exec-3] com.integrador.clinica.controller.OdontologoController  - Creando Odontologo: Jimena Simanca
INFO    2022-12-03 19:37:16,299 [http-nio-8080-exec-4] com.integrador.clinica.controller.OdontologoController  - Se actualizó el odontologo con el id 1
INFO    2022-12-03 19:37:24,112 [http-nio-8080-exec-5] com.integrador.clinica.controller.OdontologoController  - se encontraron 2 odontologos
INFO    2022-12-03 19:37:37,831 [http-nio-8080-exec-6] com.integrador.clinica.controller.OdontologoController  - Se actualizó el odontologo con el id 2
INFO    2022-12-03 19:37:44,196 [http-nio-8080-exec-7] com.integrador.clinica.controller.OdontologoController  - Se actualizó el odontologo con el id 2
INFO    2022-12-03 19:37:49,091 [http-nio-8080-exec-8] com.integrador.clinica.controller.OdontologoController  - se encontraron 2 odontologos
INFO    2022-12-03 19:38:31,899 [http-nio-8080-exec-1] com.integrador.clinica.controller.OdontologoController  - Creando Odontologo: Jimena Simanca
INFO    2022-12-03 19:38:34,530 [http-nio-8080-exec-2] com.integrador.clinica.controller.OdontologoController  - Creando Odontologo: Ale Vedoya
INFO    2022-12-03 19:38:37,088 [http-nio-8080-exec-3] com.integrador.clinica.controller.OdontologoController  - Creando Odontologo: Gisell Roldan
INFO    2022-12-03 19:38:40,442 [http-nio-8080-exec-4] com.integrador.clinica.controller.OdontologoController  - se encontraron 3 odontologos
INFO    2022-12-03 19:38:47,264 [http-nio-8080-exec-5] com.integrador.clinica.controller.OdontologoController  - se encontraron 3 odontologos
INFO    2022-12-03 19:38:56,805 [http-nio-8080-exec-6] com.integrador.clinica.controller.OdontologoController  - Se actualizó el odontologo con el id 3
INFO    2022-12-03 19:39:04,597 [http-nio-8080-exec-7] com.integrador.clinica.controller.OdontologoController  - se encontraron 3 odontologos
INFO    2022-12-03 19:40:06,169 [http-nio-8080-exec-1] com.integrador.clinica.controller.OdontologoController  - Creando Odontologo: Jimena Simanca
INFO    2022-12-03 19:40:09,725 [http-nio-8080-exec-2] com.integrador.clinica.controller.OdontologoController  - Creando Odontologo: Ale Vedoya
INFO    2022-12-03 19:40:12,668 [http-nio-8080-exec-3] com.integrador.clinica.controller.OdontologoController  - Creando Odontologo: Gisell Roldan
INFO    2022-12-03 19:40:15,901 [http-nio-8080-exec-4] com.integrador.clinica.controller.OdontologoController  - se encontraron 3 odontologos
INFO    2022-12-03 19:40:30,876 [http-nio-8080-exec-5] com.integrador.clinica.controller.OdontologoController  - Se actualizó el odontologo con el id 3
INFO    2022-12-03 19:40:34,532 [http-nio-8080-exec-6] com.integrador.clinica.controller.OdontologoController  - se encontraron 3 odontologos
INFO    2022-12-03 19:41:22,005 [http-nio-8080-exec-1] com.integrador.clinica.controller.OdontologoController  - Creando Odontologo: Jimena Simanca
INFO    2022-12-03 19:41:25,658 [http-nio-8080-exec-2] com.integrador.clinica.controller.OdontologoController  - Creando Odontologo: Ale Vedoya
INFO    2022-12-03 19:41:28,775 [http-nio-8080-exec-3] com.integrador.clinica.controller.OdontologoController  - Creando Odontologo: Gisell Roldan
INFO    2022-12-03 19:41:33,611 [http-nio-8080-exec-4] com.integrador.clinica.controller.OdontologoController  - se encontraron 3 odontologos
INFO    2022-12-03 19:41:37,919 [http-nio-8080-exec-5] com.integrador.clinica.controller.OdontologoController  - Se actualizó el odontologo con el id 3
INFO    2022-12-03 19:41:42,708 [http-nio-8080-exec-6] com.integrador.clinica.controller.OdontologoController  - se encontraron 3 odontologos
INFO    2022-12-03 19:43:12,714 [http-nio-8080-exec-1] com.integrador.clinica.controller.OdontologoController  - Creando Odontologo: Jimena Simanca
INFO    2022-12-03 19:43:15,697 [http-nio-8080-exec-2] com.integrador.clinica.controller.OdontologoController  - se encontraron 1 odontologos
INFO    2022-12-03 19:43:22,099 [http-nio-8080-exec-3] com.integrador.clinica.controller.OdontologoController  - Se actualizó el odontologo con el id 1
INFO    2022-12-03 19:43:25,761 [http-nio-8080-exec-4] com.integrador.clinica.controller.OdontologoController  - se encontraron 1 odontologos
INFO    2022-12-03 20:15:12,723 [http-nio-8080-exec-1] com.integrador.clinica.controller.OdontologoController  - Creando Odontologo: Jimena Simanca
INFO    2022-12-03 20:15:15,779 [http-nio-8080-exec-2] com.integrador.clinica.controller.OdontologoController  - Creando Odontologo: Ale Vedoya
INFO    2022-12-03 20:15:18,605 [http-nio-8080-exec-3] com.integrador.clinica.controller.OdontologoController  - Creando Odontologo: Gisell Roldan
INFO    2022-12-03 20:15:21,859 [http-nio-8080-exec-4] com.integrador.clinica.controller.OdontologoController  - se encontraron 3 odontologos
INFO    2022-12-03 20:15:26,196 [http-nio-8080-exec-5] com.integrador.clinica.controller.OdontologoController  - Se actualizó el odontologo con el id 1
INFO    2022-12-03 20:15:33,405 [http-nio-8080-exec-6] com.integrador.clinica.controller.OdontologoController  - se encontraron 3 odontologos
INFO    2022-12-03 20:27:08,632 [http-nio-8080-exec-1] com.integrador.clinica.controller.OdontologoController  - Creando Odontologo: Jimena Simanca
INFO    2022-12-03 20:27:14,219 [http-nio-8080-exec-2] com.integrador.clinica.controller.OdontologoController  - Creando Odontologo: Ale Vedoya
INFO    2022-12-03 20:27:17,433 [http-nio-8080-exec-3] com.integrador.clinica.controller.OdontologoController  - Creando Odontologo: Gisell Roldan
INFO    2022-12-03 20:27:21,081 [http-nio-8080-exec-4] com.integrador.clinica.controller.OdontologoController  - se encontraron 3 odontologos
INFO    2022-12-03 20:27:26,241 [http-nio-8080-exec-5] com.integrador.clinica.controller.OdontologoController  - Se actualizó el odontologo con el id 1
INFO    2022-12-03 20:27:34,586 [http-nio-8080-exec-6] com.integrador.clinica.controller.OdontologoController  - se encontraron 3 odontologos
INFO    2022-12-03 22:06:23,466 [http-nio-8080-exec-1] com.integrador.clinica.controller.OdontologoController  - Creando Odontologo: Jimena Simanca
INFO    2022-12-03 22:06:27,137 [http-nio-8080-exec-2] com.integrador.clinica.controller.OdontologoController  - se encontraron 1 odontologos
INFO    2022-12-03 22:06:30,503 [http-nio-8080-exec-3] com.integrador.clinica.controller.OdontologoController  - Creando Odontologo: Ale Vedoya
INFO    2022-12-03 22:06:33,748 [http-nio-8080-exec-4] com.integrador.clinica.controller.OdontologoController  - Creando Odontologo: Gisell Roldan
INFO    2022-12-03 22:06:37,245 [http-nio-8080-exec-5] com.integrador.clinica.controller.OdontologoController  - Se actualizó el odontologo con el id 1
INFO    2022-12-03 22:06:41,969 [http-nio-8080-exec-6] com.integrador.clinica.controller.OdontologoController  - se encontraron 3 odontologos
INFO    2022-12-03 22:07:07,368 [http-nio-8080-exec-7] com.integrador.clinica.controller.OdontologoController  - se encontraron 3 odontologos
INFO    2022-12-03 22:07:59,434 [http-nio-8080-exec-2] com.integrador.clinica.exceptions.ResourceNoContentException  - La lista de odontólogos está vacía
INFO    2022-12-03 22:08:03,703 [http-nio-8080-exec-1] com.integrador.clinica.controller.OdontologoController  - Creando Odontologo: Jimena Simanca
INFO    2022-12-03 22:08:08,237 [http-nio-8080-exec-3] com.integrador.clinica.controller.OdontologoController  - Se actualizó el odontologo con el id 1
INFO    2022-12-03 22:12:56,919 [http-nio-8080-exec-1] com.integrador.clinica.controller.OdontologoController  - Creando Odontologo: Jimena Simanca
INFO    2022-12-03 22:13:00,803 [http-nio-8080-exec-2] com.integrador.clinica.controller.OdontologoController  - se encontraron 1 odontologos
INFO    2022-12-03 22:13:05,343 [http-nio-8080-exec-3] com.integrador.clinica.controller.OdontologoController  - Se actualizó el odontologo con el id 1
INFO    2022-12-03 22:13:13,827 [http-nio-8080-exec-4] com.integrador.clinica.controller.OdontologoController  - Se encontró el odontologo Ale null
INFO    2022-12-03 22:19:13,000 [http-nio-8080-exec-1] com.integrador.clinica.controller.OdontologoController  - Creando Odontologo: Jimena Simanca
INFO    2022-12-03 22:19:17,316 [http-nio-8080-exec-2] com.integrador.clinica.controller.OdontologoController  - Creando Odontologo: Ale Vedoya
INFO    2022-12-03 22:19:20,724 [http-nio-8080-exec-3] com.integrador.clinica.controller.OdontologoController  - Creando Odontologo: Gisell Roldan
INFO    2022-12-03 22:19:24,110 [http-nio-8080-exec-4] com.integrador.clinica.controller.OdontologoController  - se encontraron 3 odontologos
INFO    2022-12-03 22:19:28,245 [http-nio-8080-exec-5] com.integrador.clinica.controller.OdontologoController  - Se actualizó el odontologo con el id 1
INFO    2022-12-03 22:20:39,734 [http-nio-8080-exec-1] com.integrador.clinica.controller.OdontologoController  - Creando Odontologo: Jimena Simanca
INFO    2022-12-03 22:20:44,161 [http-nio-8080-exec-2] com.integrador.clinica.controller.OdontologoController  - se encontraron 1 odontologos
INFO    2022-12-03 22:20:48,083 [http-nio-8080-exec-3] com.integrador.clinica.controller.OdontologoController  - Se actualizó el odontologo con el id 1
INFO    2022-12-03 22:20:51,293 [http-nio-8080-exec-4] com.integrador.clinica.controller.OdontologoController  - se encontraron 1 odontologos
INFO    2022-12-03 22:21:41,837 [http-nio-8080-exec-1] com.integrador.clinica.controller.OdontologoController  - Creando Odontologo: Gisell Roldan
